date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-12-23 03:42:20,ChicagoCAPS09,,0,3,8,"Thank you @AldPatDThompson &amp; Commissioner Daley for a great Trolley Ride &amp; Tour. CPD &amp; 11th Ward seniors. ",,@AldPatDThompson,,1208955973810839552,https://twitter.com/ChicagoCAPS09/status/1208955973810839552
2019-12-22 13:23:17,JesseKirschABC7,,1,10,13,"CPD increasing patrols and believes this was isolated, unrelated to gang activity. The 13 shooting victims range from 16-48 years old, 4 of them are in critical condition. More coming up live @ABC7Chicago.",,@ABC7Chicago,,1208739789756911616,https://twitter.com/JesseKirschABC7/status/1208739789756911616
2019-12-22 12:11:52,JesseKirschABC7,,1,3,6,"NEW: CPD tells me ShotSpotter technology detected the gunshots/alerted police. Police also tell me they are holding this press conference because of the severity of this incident considering 13 people were shot in one place.",,,,1208721814559625217,https://twitter.com/JesseKirschABC7/status/1208721814559625217
2019-12-21 11:52:03,WoodlawnWonder,CWBChicago,0,0,1,"Why won't CPD release these images so they can interview this guy? ",,,,1208354438928371712,https://twitter.com/WoodlawnWonder/status/1208354438928371712
2019-12-20 18:41:02,kathychaney,,0,2,2,"CPD to officers: No tickets for pot consumption on porches, in yards ",,,,1208094975008923652,https://twitter.com/kathychaney/status/1208094975008923652
2019-12-20 17:07:03,JesseKirschABC7,,0,1,2,"CPD continued: “They would have to consider where they’re going to...It may be legal here as you’re leaving, but when you land, it may be illegal there. So there will be an avenue that they can dispose of it here.”",,,,1208071326008827904,https://twitter.com/JesseKirschABC7/status/1208071326008827904
2019-12-20 17:07:03,JesseKirschABC7,,1,1,3,"CPD: “If it is not a violation of the statute or ordinance, we would offer them a proper disposal of the cannabis if they wish, or they could continue on with their travels.”",,,,1208071324473659393,https://twitter.com/JesseKirschABC7/status/1208071324473659393
2019-12-20 16:00:42,JesseKirschABC7,,1,2,8,"TSA & CPD: Starting January 1, 2020 when cannabis is found in your bags, if you meet legal Illinois possession requirements, law enforcement *cannot stop you from taking pot on plane.* BUT, it’s discouraged bc possession is federal crime, &amp; it’s illegal to take over state lines.",,,,1208054627926720513,https://twitter.com/JesseKirschABC7/status/1208054627926720513
2019-12-20 14:33:33,ACLUofIL,,0,4,15,"ICYMI, yesterday we: •Secured a decision to improve trans prisoner health care in IL; •Demanded answers about 200K additional traffic stops by CPD; •Celebrated a win for a gay couple denied a ceremony space; •Called on Chicago to fix a lobbying law hurts nonprofits.",,,,1208032697232363521,https://twitter.com/ACLUofIL/status/1208032697232363521
2019-12-19 17:20:53,tvbrad,,1,4,9,"A Day’s Work @cbschicago 12.18.19 @davesavinicbs2 eye-opening exclusive w/ viral CPD body slam vic: https://cbsloc.al/2EtSOa1 @PamZekmanCBS2 gets vow for ambulances after: https://chicago.cbslocal.com/?p=1000052 Vietnam Veteran ‘Getting Hosed’ gets a surprise [in works]: http://bit.ly/2tpcmKo",,@cbschicago @davesavinicbs2 @PamZekmanCBS2,,1207712416869552129,https://twitter.com/tvbrad/status/1207712416869552129
2019-12-19 00:07:52,barstoolchicago,,0,5,134,"CPD really getting into the holiday spirit this year (via ig: ingramillustrations) ",,,,1207452452653547522,https://twitter.com/barstoolchicago/status/1207452452653547522
2019-12-18 23:55:51,EMartinezEdD,,0,1,9,"I will never lose hope because I get to witness so many good people doing good things! Super special thanks to Ms Carrillo & Fam for carrying this tradition for years! Gracias Madres-Líderes, our Teachers & Staff, CPD and all donors! Can’t wait for tomorrow! – at Orozco Community Academy",,,,1207449426031206401,https://twitter.com/EMartinezEdD/status/1207449426031206401
2019-12-18 16:45:39,GKMC18,shomaristone,1,32,75,"This easily preventable! Remove police from schools period! Here in Chicago they want to pay CPD $33 million dollars! If they instead used that money to pay @ChiPubSchools students to do restorative justice, I promise you schools would be safe &amp; graduation rates would skyrocket!",,@ChiPubSchools,,1207341166028623872,https://twitter.com/GKMC18/status/1207341166028623872
2019-12-16 16:50:14,JCUA_News,aryehlou,0,1,2,"Listen to @aryehlou (who just got married yesterday!) GAPA is here to structurally transform policing in Chicago. We’re close to implementing real reform with substantial public oversight over the CPD. ",,@aryehlou,,1206617539884847104,https://twitter.com/JCUA_News/status/1206617539884847104
2019-12-16 02:25:39,ChicagoCAPS12,,3,1,6,"FACEBOOK our Page add us 12th District CPD",,,,1206399960968843264,https://twitter.com/ChicagoCAPS12/status/1206399960968843264
2019-12-15 19:37:20,MidnoirCowboy,,3,6,18,"#NoBail for 29yo felon stopped for speeding who used car to hit CPD cars, then drove off with cop hanging on for quarter block. 9mm and 25 grams of cannabis. Charged with armed habitual criminal. #bondcourt – at Cook County Criminal Courts Building",,,#NoBail #bondcourt,1206297205281316867,https://twitter.com/MidnoirCowboy/status/1206297205281316867
2019-12-15 04:39:35,ChicagoCAPS12,,2,0,18," we are now on FACEBOOK Be sure to LIKE our page: 12th District CPD",,,,1206071278374998016,https://twitter.com/ChicagoCAPS12/status/1206071278374998016
2019-12-13 03:03:04,kathychaney,,0,0,0,"CPD sergeant who shot unarmed autistic man suspended for 6 months ",,,,1205322215870386176,https://twitter.com/kathychaney/status/1205322215870386176
2019-12-12 18:31:29,BLMChi,chitorture,1,6,15,"If you haven't yet, go drop some coins to support @chitorture at http://bit.ly/ctjcgive! This is a video of Jon Burge torture survivor Gregory Banks teaching boxing to children who include the fam of Ronald RonnieMan Johnson who was killed by CPD. This is how we build community. ",,@chitorture,,1205193469133807616,https://twitter.com/BLMChi/status/1205193469133807616
2019-12-12 17:06:15,ChicagoCAPS09,,0,1,10,"Izzy #ChicagoBears &amp; #CPD #SenatorMunoz with our youth. Bowling &amp; Shop with a Kop! – at UIC Student Center East",,,#ChicagoBears #CPD #SenatorMunoz,1205172022873141248,https://twitter.com/ChicagoCAPS09/status/1205172022873141248
2019-12-12 15:41:12,mariecfazio,,0,0,1,"With no witnesses and limited evidence, video footage that identified/tracked the car and help from Little Village residents was key. “Little Village is putting their faith over fear ... violence in our city is not something CPD can fix alone,” Calderon said.",,,,1205150618857308160,https://twitter.com/mariecfazio/status/1205150618857308160
2019-12-12 15:41:12,mariecfazio,,1,2,0,"CPD Deputy Chief Brendan Denihan and Capt. Gilbert Calderon: Armando Lopez, 19, has been charged in connection to the shooting death of Frank Aguilar. Lopez was the driver. Denihan said they feel “very strongly” that they have identified the shooter and are building the case. ",,,,1205150615711703041,https://twitter.com/mariecfazio/status/1205150615711703041
2019-12-11 21:19:55,percydondle51,ChicagoCAPS12,0,0,0,"In the never ending battle Against evil You of the CPD continue to Fight for the safety of the public Please be careful as you continue to lay it all on the line 4 us ",,,,1204873470082998272,https://twitter.com/percydondle51/status/1204873470082998272
2019-12-11 21:03:37,lookingforlarry,NastyWoman057,0,0,0,"That article just proves she lowered the incarceration rate.....you mad about violence? Go talk to CPD. They’re supposed to serve nd protect you right? They get paid billions to do it. Get mad at that",,,,1204869367311278081,https://twitter.com/lookingforlarry/status/1204869367311278081
2019-12-11 20:22:23,CopwatchCrooked,chicagosmayor,0,0,0,"As the City of Chicago is gearing up to find a permanent CPD superintendent. The best our city can do in this under rest of pattern and practice of brutality . Chicago should have a Superintendent with a law degree in Crime Justice. Like Loretta Lynch would be a Good Choice ",,,,1204858992796864512,https://twitter.com/CopwatchCrooked/status/1204858992796864512
2019-12-11 15:24:41,GregPapas3,John_Kass,0,0,0,"I had an Irish childhood friend who just barely graduated grammar school who became a Sargent in the CPD. The good old days.",,,,1204784072188399616,https://twitter.com/GregPapas3/status/1204784072188399616
2019-12-11 14:45:42,lweber,,0,0,1,"Mayor Lightfoot is already proving she's mre than just big talk (see City Council, CPD). Can she do the same with economic development? We're hopeful. Our editorial: ",,,,1204774260855758853,https://twitter.com/lweber/status/1204774260855758853
2019-12-10 18:56:41,WoodlawnWonder,WhiteRhinoRay,2,0,2,"Straight up, I don't think this is CPD. I think it is the horrible company the meters (and the streets) got sold to.",,,,1204475037199347713,https://twitter.com/WoodlawnWonder/status/1204475037199347713
2019-12-10 01:19:11,_CharlesPreston,injusticewatch,0,3,7,"Police work by CPD. ",,,,1204208906936954881,https://twitter.com/_CharlesPreston/status/1204208906936954881
2019-12-10 00:03:51,WLimestall,chicagobars,1,0,3,"It’s the CPD bait van. ",,,,1204189951711162370,https://twitter.com/WLimestall/status/1204189951711162370
2019-12-09 03:32:01,katiejlevin,,0,0,0,"To serve and protect #policedog #chicagopolice #dog #cpd #chicago #police @Christkindlmarket Chicago https://www.instagram.com/p/B51jFBIFREN/?igshid=ml27j7yj3xfb",,,#policedog #chicagopolice #dog #cpd #chicago #police,1203879947565248512,https://twitter.com/katiejlevin/status/1203879947565248512
2019-12-07 22:28:59,GwendolynWeath5,,0,0,0,"Dwight Gunn keeps cursing my vagina/cervix, legs & blood content. Pastors, Mayor Lightfoot, Eddie Johnson, CPD Supt Charlie Beck, Brunsons &amp; FBIILLINOIS are foul/black. Curses per this group in the last 8 days. They are ignorant per loyalties to criminal activity. @Usairforce",,@usairforce,,1203441299074015232,https://twitter.com/GwendolynWeath5/status/1203441299074015232
2019-12-07 22:21:52,GwendolynWeath5,,0,0,0,"Dwight Gunn keeps cursing my vagina/cervix, legs & blood content. Pastors, Mayor Lightfoot, Eddie Johnson, CPD Supt Charlie Beck, Brunsons &amp; FBIILLINOIS are foul/black. Curses per this group in the last 8 days. They are ignorant per loyalties to criminal activity. @DCPoliceDept",,@DCPoliceDept,,1203439510689898496,https://twitter.com/GwendolynWeath5/status/1203439510689898496
2019-12-07 22:02:46,GwendolynWeath5,,0,0,0,"Dwight Gunn keeps cursing my vagina/cervix, legs & blood content. Pastors, Mayor Lightfoot, Eddie Johnson, CPD Supt Charlie Beck, Brunsons &amp; FBIILLINOIS are foul/black. Curses per this group in the last 8 days. They are ignorant per loyalties to criminal activity. @USSupremeCourt",,@USSupremeCourt,,1203434703157710849,https://twitter.com/GwendolynWeath5/status/1203434703157710849
2019-12-07 22:01:43,GwendolynWeath5,,0,0,0,"Dwight Gunn keeps cursing my vagina/cervix, legs & blood content. Pastors, Mayor Lightfoot, Eddie Johnson, CPD Supt Charlie Beck, Brunsons &amp; FBIILLINOIS are foul/black. Curses per this group in the last 8 days. They are ignorant per loyalties to criminal activity. @SecretService",,@SecretService,,1203434436542509057,https://twitter.com/GwendolynWeath5/status/1203434436542509057
2019-12-07 20:56:16,percydondle51,ChicagoCAPS12,0,0,0,"In the never ending battle Against evil This is at least one POS That won't be on the streets Thanks CPD ",,,,1203417966727041024,https://twitter.com/percydondle51/status/1203417966727041024
2019-12-07 00:56:22,sonof_juptr,,0,0,0,"CPD: “pRivAtE sALeS oF cAnNibAs aRe StiLl iLLeGaL” everybody &amp; their dealers: ",,,,1203116002436890624,https://twitter.com/sonof_juptr/status/1203116002436890624
2019-12-06 22:33:01,GKMC18,,1,11,21,".@mzmimi1021 says how the Mayor continues to invest in the wrong things &amp; continues the harms like pollution in our communities. Instead of giving CPD an extra $120 million, she should’ve invested in environmental justice &amp; violence prevention! #GoodKidsMadCity #ClimateStrike",,@mzmimi1021,#GoodKidsMadCity #ClimateStrike,1203079928805314563,https://twitter.com/GKMC18/status/1203079928805314563
2019-12-06 16:17:15,RAWneighbors,,0,1,1,"#funny #chicago #cpd #dayoff ",,,#funny #chicago #cpd #dayoff,1202985361552674816,https://twitter.com/RAWneighbors/status/1202985361552674816
2019-12-05 18:49:57,RAWneighbors,,0,1,0,"The Killing of Fred Hampton https://interactive.wttw.com/playlist/2019/12/04/fred-hampton#.XelREsT9xNM.twitter #westside #fightfirewithwater #solidarity #community #neighborhoods #black #self #kings #queens #cpd #killers #trauma #grief",,,#westside #fightfirewithwater #solidarity #community #neighborhoods #black #self #kings #queens #cpd #killers #trauma #grief,1202661404991508480,https://twitter.com/RAWneighbors/status/1202661404991508480
2019-12-05 14:52:51,hijxdelsol,,1,8,13,"come Jan. 1st we need to pay close attention to who CPD is arresting for smoking in a public place because we all know who they’re not gonna be after",,,,1202601733379284996,https://twitter.com/hijxdelsol/status/1202601733379284996
2019-12-05 14:50:39,hijxdelsol,ABC7Chicago,1,11,26,"CPD said it will be still be illegal to consume cannabis at the following: motor vehicles, CTA property including buses and trains, school grounds, restaurants and bars, or any ""public place"". ",,,,1202601179110367232,https://twitter.com/hijxdelsol/status/1202601179110367232
2019-12-04 23:55:47,_glory_e,,0,0,0,"lololol im so weak at the fact that FORMER cpd police superintendent #eddiejohnson was fired this week bc he was found slumped at the wheel after a night drinking at ceres",,,#eddiejohnson,1202375978661634048,https://twitter.com/_glory_e/status/1202375978661634048
2019-12-04 21:14:35,RAWneighbors,,0,0,1,"#internet #jessiesmollett #eddiejohnson #cpd #Chicago #thestorytellers #Westside #hilarious #funny ",,,#internet #jessiesmollett #eddiejohnson #cpd #Chicago #thestorytellers #Westside #hilarious #funny,1202335412439658496,https://twitter.com/RAWneighbors/status/1202335412439658496
2019-12-04 15:41:41,BLMChi,,1,59,87,"50 years ago, this day we honor our slain revolutionaries Chairman Fred Hampton & Deputy Mark Clark who were assassinated by a conspiracy between the CPD, FBI and the state's attorney. #NeverForget #SaveTheHamptonHouse",,,#NeverForget #SaveTheHamptonHouse,1202251635550019586,https://twitter.com/BLMChi/status/1202251635550019586
2019-12-04 11:27:42,WoodlawnWonder,,1,0,0,"A dear friend who happens to be CPD asked my thoughts on their unit having a celebration at Ceres.",,,,1202187718790393856,https://twitter.com/WoodlawnWonder/status/1202187718790393856
2019-12-04 11:11:59,dianepathieu,,0,0,1,"My story on the latest details in the firing of now former Superintendent Eddie Johnson: #chicago #cpd #police #breaking #news",,,#chicago #cpd #police #breaking #news,1202183764379668481,https://twitter.com/dianepathieu/status/1202183764379668481
2019-12-04 11:10:29,pathieuabc7,,1,3,15,"My story on the latest details in the firing of now former Superintendent Eddie Johnson: #chicago #cpd #police #breaking #news",,,#chicago #cpd #police #breaking #news,1202183385176846336,https://twitter.com/pathieuabc7/status/1202183385176846336
2019-12-03 19:15:10,vincegerasole,,2,0,1,"That’s crime scene tape and a CPD officer standing guard inside #HowardStreetStation #CTA #BreakingNews",,,#HowardStreetStation #CTA #BreakingNews,1201942975204536320,https://twitter.com/vincegerasole/status/1201942975204536320
2019-12-03 05:30:59,01brit,,0,0,2,"Had a great day on set! Always fun hanging with the core crew :) #cpd #filming #onechicago #medicthing #modellife #chicagopd #setlife @Chicago, Illinois https://www.instagram.com/p/B5mT670JX3i/?igshid=7ml131zxah9j",,,#cpd #filming #onechicago #medicthing #modellife #chicagopd #setlife,1201735559208689664,https://twitter.com/01brit/status/1201735559208689664
2019-12-03 04:01:00,SpiderKeithLutz,,0,0,0,"Drop whatever you’re doing and catch @WGNNews @BenBradleyTV coverage on CPD RIGHT NOW!",,@WGNNews @BenBradleyTV,,1201712914283020288,https://twitter.com/SpiderKeithLutz/status/1201712914283020288
2019-12-03 02:31:09,TrilliamClinton,SPOTNEWSonIG,0,13,11,"lmfao this actually damn near be CPD robbing mfs ",,,,1201690304656609280,https://twitter.com/TrilliamClinton/status/1201690304656609280
2019-12-02 20:06:33,SpiderKeithLutz,BenBradleyTV,0,0,1,"Okay @cbschicago @nbcchicago @ABC7Chicago @WGNNews (and in particular, @BenBradleyTV ), and @fox32news . Which one of you told Lightfoot you were breaking the story about who the CPD cellphone belonged to? Fess up to your new adoring fans at CPD! #RememberRatingsTime",,@cbschicago @nbcchicago @ABC7Chicago @WGNNews @BenBradleyTV @fox32news,#RememberRatingsTime,1201593517618978816,https://twitter.com/SpiderKeithLutz/status/1201593517618978816
2019-12-02 18:06:13,aduzik,WashTimes,0,0,0,"My god if we start firing CPD officers for ethical lapses there would be no police department at all. ",,,,1201563232856682497,https://twitter.com/aduzik/status/1201563232856682497
2019-12-02 16:38:53,MaryAnnAhernNBC,,2,8,6,"Supt Eddie Johnson fired after Mayor Lightfoot reviews IG report about incident when Johnson found slumped over in car. #CPD @City Halls https://www.instagram.com/p/B5k7a8jFvuqq0loLZQNLs72v-JVJLZ3M_bnNGI0/?igshid=z0r8bdu4qohf",,,#CPD,1201541255378931712,https://twitter.com/MaryAnnAhernNBC/status/1201541255378931712
2019-12-01 17:22:56,l_journaliste,,0,0,0,"What type of Police vehicle is this @plachap28 cpd tomdart @cookcounty interpol_cyber missing cdc gov @DeneenElementarySchool https://www.instagram.com/p/B5ibzwHFEu4/?igshid=1i7moluhh1pqz",,@cookcounty,,1201189953398378496,https://twitter.com/l_journaliste/status/1201189953398378496
2019-12-01 06:39:14,hameslauren,,0,0,2,"Love a good post work scanner binge after having a community interaction of sorts with CPD",,,,1201027958791643136,https://twitter.com/hameslauren/status/1201027958791643136
2019-11-30 21:36:57,gabri3ll3xo,chicagotribune,0,0,0,"CPD is the worst agency in the US and has had the most complaints than any other major city police. Jus lead a lecture on Excessive Force in my police violence class stemming from bitch van dyke. Smh they wonder why we can’t get it together. ",,,,1200891490685325313,https://twitter.com/gabri3ll3xo/status/1200891490685325313
2019-11-30 19:20:59,RAWneighbors,,0,0,0,"WATCH: Chicago cop under investigation after shocking ‘takedown’ was caught on camera https://www.rawstory.com/2019/11/watch-chicago-cop-under-investigation-after-shocking-takedown-was-caught-on-camera/#.XeLAsQLFofY.twitter @RawStory Another episode of #chicago finest #cpd #modeling the #deescalation #skills that they are so famous for exhibiting. #doj #consentdecree #policeneedpolicing",,@RawStory,#chicago #cpd #modeling #deescalation #skills #doj #consentdecree #policeneedpolicing,1200857272475410432,https://twitter.com/RAWneighbors/status/1200857272475410432
2019-11-30 14:07:22,TrilliamClinton,,3,14,18,"whats crazy about this is that CPD be solving less than 40% of the murders in chicago so i know the police department dont care missing and kidnapped black women",,,,1200778350396149761,https://twitter.com/TrilliamClinton/status/1200778350396149761
2019-11-29 05:32:52,corlew_rebecca,AJGuglielmi,0,0,0,"Happy Thanksgiving! Thank you CPD",,,,1200286483623686144,https://twitter.com/corlew_rebecca/status/1200286483623686144
2019-11-29 01:06:36,KofiAdemola,,18,110,173,"My homie Brandon feed people every Friday for over 6 years & where my other homie @_CharlesPreston host #ChurchOnThe9. It’s an active corner under constant CPD surveillance. CPD is constantly fucking with people on the 9. CPD just got a budget increase to do this more. ",,@_CharlesPreston,#ChurchOnThe9,1200219476509241344,https://twitter.com/KofiAdemola/status/1200219476509241344
2019-11-27 16:43:17,tvbrad,,1,9,13,"CPD has refused @cbschicago a 1-on-1 interview about our year-long exposé on baffling bad cop raids — that have traumatized children, etc. CPD won’t, but IL. AG @KwameRaoul will. Keep breaking ground @davesavinicbs2, @myoungermancbs2, &amp; @SAssadNews.",,@cbschicago @KwameRaoul @davesavinicbs2 @myoungermancbs2 @SAssadNews,,1199730423804379136,https://twitter.com/tvbrad/status/1199730423804379136
2019-11-27 14:50:00,Anhalt,BourbonPlanner,0,0,1,"I hear that. Sadly, I don’t think of CPD as that noble pillar in our city. While they quietly maintain order in some neighborhoods, they are also traumatizing entire communities of color. They do not serve &amp; protect equally. But policing has never been about equality.",,,,1199701913262067713,https://twitter.com/Anhalt/status/1199701913262067713
2019-11-27 14:48:32,cpdusmc65,nowthisnews,0,0,0,"CPD don’t get any stupid ideas, you will be paraded and indicted.",,,,1199701546306560000,https://twitter.com/cpdusmc65/status/1199701546306560000
2019-11-27 00:30:51,OhMyMikeya,IAmCathay,0,0,0,"CPD.....gang nem ",,,,1199485702343471106,https://twitter.com/OhMyMikeya/status/1199485702343471106
2019-11-26 22:37:06,emerson_toomey,,1,7,34,"love coming home just in time for cpd to get $1.75 billion in funding... what happened to the mental health clinics you promised us, @chicagosmayor?",,@chicagosmayor,,1199457074796740608,https://twitter.com/emerson_toomey/status/1199457074796740608
2019-11-25 18:29:44,BLMChi,,1,6,11,"2moro, city council is voting on Lightfoot's budget. And, you guessed it - she ain't keepin a single promise except those she made to CPD and the rich. Go 2 https://bit.ly/itsabadbudget and tell city council to VOTE NO and join us tomorrow at City Hall, 9 AM in person or online.",,,,1199032437403197440,https://twitter.com/BLMChi/status/1199032437403197440
2019-11-24 20:37:37,RAWneighbors,,0,0,1,"#truth #facts #thisisamerica #thisischicago #thisisthewestside #westside #chicagowestside #whitepriviledge #blackpriviledge #marijuana #weed #records #jail #lawyers #legalbills #lockedup #missedholidays #family #equity #socialjustice #community #neighborhood #devistation #cpd ",,,#truth #facts #thisisamerica #thisischicago #thisisthewestside #westside #chicagowestside #whitepriviledge #blackpriviledge #marijuana #weed #records #jail #lawyers #legalbills #lockedup #missedholidays #family #equity #socialjustice #community #neighborhood #devistation #cpd,1198702231488532480,https://twitter.com/RAWneighbors/status/1198702231488532480
2019-11-24 19:57:51,RAWneighbors,,0,0,0,"#psa #funny #van #westside #cpd #consentdecree #chicagowestside",,,#psa #funny #van #westside #cpd #consentdecree #chicagowestside,1198692224860598273,https://twitter.com/RAWneighbors/status/1198692224860598273
2019-11-24 15:45:09,PBGKemo,,1,2,16,"Rest Up Squad It’s Up There On Gang FUCK CPD FOREVER #SOT ",,,#SOT,1198628629221167104,https://twitter.com/PBGKemo/status/1198628629221167104
2019-11-24 02:19:26,lemlemco,,0,0,0,"Parking in School Zone with police cars and/or police staff.. what about the law? #chicagopolicedepartment #chicagopolice #chicagopolicePublicSafety Shalom @CPD HEADQUARTERS https://www.instagram.com/p/B5Oy13GplCy/?igshid=10kx1db7faj96",,,#chicagopolicedepartment #chicagopolice #chicagopolicePublicSafety,1198425863215341568,https://twitter.com/lemlemco/status/1198425863215341568
2019-11-23 04:40:55,itzel_j23,,0,0,4,"I really really appreciate CPD....",,,,1198099082826452992,https://twitter.com/itzel_j23/status/1198099082826452992
2019-11-22 18:46:02,chi_town_girl,,1,0,1,"Anyone know why there is a CPD helicopter over possibly Drake and Cortland?? #ChicagoScanner",,,#ChicagoScanner,1197949375156281344,https://twitter.com/chi_town_girl/status/1197949375156281344
2019-11-22 13:38:36,NancyLoo,lisa_pugliese,0,1,3,"No new info yet from CPD. Car had CA plates.",,,,1197872008790519808,https://twitter.com/NancyLoo/status/1197872008790519808
2019-11-22 11:09:30,JoanieLum,,1,9,10,"Death investigation in Andersonville. CPD found woman in back seat of burning car at 1456 W. Farragut Ave. Investigators removing evidence, have not determined if death was caused by fire. @fox32news",,@fox32news,,1197834483745120256,https://twitter.com/JoanieLum/status/1197834483745120256
2019-11-22 09:21:21,NancyLoo,NancyLoo,0,1,3,"UPDATE:According to CPD, body was woman found in back seat of car. ",,,,1197807266277285888,https://twitter.com/NancyLoo/status/1197807266277285888
2019-11-21 21:22:34,NikiTurley3,evanFmoore,1,1,3,"On the stairwell in high school, passing to Spanish class...Tammy was walking down w/ a group of friends. She called me a n****... I politely told her I would whoop her ass. I served Saturday dentention w/o regret. She now works for CPD serving/protecting ALL ",,,,1197626381565399046,https://twitter.com/NikiTurley3/status/1197626381565399046
2019-11-20 21:27:29,WoodlawnWonder,ArchiJake,2,0,5,"Sorry y'all---until the CTA puts motor men back on the trains & beefs up its transit security & CPD presence, I will take a car when I can afford to do so. ",,,,1197265227844329472,https://twitter.com/WoodlawnWonder/status/1197265227844329472
2019-11-20 18:12:44,WavyAvey,,0,0,0,"As he should! CPD did way too much covering up.",,,,1197216217276329986,https://twitter.com/WavyAvey/status/1197216217276329986
2019-11-19 15:39:53,NancyLoo,,1,29,90,"UPDATE from CPD: Marine Unit has recovered 2 bodies from the water. No identification at this time.",,,,1196815367022272513,https://twitter.com/NancyLoo/status/1196815367022272513
2019-11-19 15:00:39,NancyLoo,,1,4,28,"UPDATE: The @ChicagoYC has opened its doors to the families of two missing men as they await word on CPD search in Dusable Harbor. Vehicle still in water. @WGNMorningNews @WGNNews – at Chicago Yacht Club",,@chicagoyc @WGNMorningNews @WGNNews,,1196805490623295488,https://twitter.com/NancyLoo/status/1196805490623295488
2019-11-19 13:55:44,NancyLoo,,4,35,83,"UPDATE: Source tells me the orange bouy marks where a vehicle sits underwater at Dusable Harbor. CPD recovery still ongoing. No word yet on fate of two men missing since Sunday. @WGNMorningNews",,@WGNMorningNews,,1196789155382083584,https://twitter.com/NancyLoo/status/1196789155382083584
2019-11-19 11:09:38,NancyLoo,,3,48,77,"BREAKING: Heavy equipment has arrived to retrieve vehicle in Dusable Harbor. CPD source says search may be linked to two young men missing since leaving a River North club Sunday morning. @WGNMorningNews – at Lakefront Trail",,@WGNMorningNews,,1196747356500365312,https://twitter.com/NancyLoo/status/1196747356500365312
2019-11-19 04:02:05,NatashaInRed,alison_eichhorn,0,0,3,"Just RSVP’ed to an info session @UIC for a PhD program in SpEd... so I feel you BUT, and it’s a big BUT, then I read you saying you ‘suck at teaching’ — that’s bull You are an INCREDIBLE educator. Ex: Your Ss followed us the WHOLE time we were surrounded by CPD . That’s ",,,,1196639757138366464,https://twitter.com/NatashaInRed/status/1196639757138366464
